118096,1,50,0.15,0.4,0.1,527249,2026-03-23T12:27:27.181-118096-527249
789966,1,6,0.05,0.4,0.1,750037,2026-03-23T12:28:20.014-789966-750037
599904,1,6,0.15,0.4,0.1,791512,2026-03-23T12:30:14.284-599904-791512
396864,1,10,0.05,0.4,0.1,400923,2026-03-23T12:31:05.917-396864-400923
516471,1,10,0.15,0.4,0.1,958467,2026-03-23T12:31:42.757-516471-958467
849594,1,50,0.05,0.4,0.1,818992,2026-03-23T12:32:32.637-849594-818992
513215,1,50,0.15,0.4,0.1,955778,2026-03-23T12:33:25.334-513215-955778
273506,1,6,0.05,0.4,0.2,967274,2026-03-23T12:34:17.042-273506-967274
807321,1,6,0.15,0.4,0.2,907124,2026-03-23T12:35:06.495-807321-907124
645367,1,10,0.05,0.4,0.2,486780,2026-03-23T12:35:55.948-645367-486780
35621,1,10,0.15,0.4,0.2,141413,2026-03-23T12:36:50.507-35621-141413
666934,1,50,0.05,0.4,0.2,832142,2026-03-23T12:37:40.991-666934-832142
